slice_file_name,fold,classID
14111-4-0-1-ps--2.wav,9,4
14111-4-0-2-ps--2.wav,9,4
14111-4-0-4-ts-1.07.wav,9,4
14111-4-0-4-ps--1.wav,9,4
14113-4-0-1-ts-1.23.wav,1,4
14113-4-0-1-ps-1.wav,1,4
14114-4-0-1-ts-1.07.wav,6,4
14114-4-0-1-ps--2.wav,6,4
14114-4-0-2-ts-0.81.wav,6,4
14114-4-0-3-ps--1.wav,6,4
14115-4-0-0-ts-1.23.wav,3,4
14115-4-0-0-ps--1.wav,3,4
141240-5-0-0-ts-0.93.wav,10,5
141240-5-0-0-ps--1.wav,10,5
141240-5-1-0-ts-0.81.wav,10,5
141240-5-1-0-ps-1.wav,10,5
142003-2-0-0-ps-2.wav,8,2
142003-2-0-1-ts-0.81.wav,8,2
142003-2-0-1-ps--1.wav,8,2
142003-2-0-19-ts-1.23.wav,8,2
142003-2-0-19-ps-2.wav,8,2
142003-2-0-20-ts-1.07.wav,8,2
142003-2-0-20-ps-1.wav,8,2
142003-2-0-21-ts-1.23.wav,8,2
142003-2-0-21-ps--1.wav,8,2
142003-2-0-24-ts-0.93.wav,8,2
142003-2-0-30-ts-1.23.wav,8,2
142003-2-0-30-ps-1.wav,8,2
142003-2-0-8-ps--1.wav,8,2
142641-3-0-0-ts-1.07.wav,10,3
142641-3-0-0-ps-2.wav,10,3
143115-1-1-0-ts-0.93.wav,6,1
143115-1-1-0-ps-2.wav,6,1
143115-1-2-0-ps-1.wav,6,1
143115-1-3-0-ts-0.93.wav,6,1
143115-1-3-0-ps-1.wav,6,1
14358-3-0-7-ts-0.81.wav,6,3
14358-3-0-7-ps-1.wav,6,3
14358-3-0-85-ps-2.wav,6,3
14358-3-0-90-ts-0.81.wav,6,3
143651-2-0-0-ts-1.23.wav,1,2
143651-2-0-0-ps--1.wav,1,2
143651-2-0-22-ts-1.23.wav,1,2
143651-2-0-22-ps--2.wav,1,2
143651-2-0-39-ts-0.81.wav,1,2
143651-2-0-55-ts-1.07.wav,1,2
143651-2-0-55-ps-2.wav,1,2
143651-2-0-59-ts-0.93.wav,1,2
143651-2-0-63-ts-1.23.wav,1,2
14385-9-0-11-ts-0.93.wav,9,9
14385-9-0-11-ps-1.wav,9,9
14385-9-0-14-ts-0.93.wav,9,9
14385-9-0-14-ps-2.wav,9,9
14385-9-0-21-ts-0.93.wav,9,9
14385-9-0-21-ps--1.wav,9,9
14386-9-0-11-ts-1.23.wav,8,9
14386-9-0-11-ps-2.wav,8,9
14386-9-0-16-ps--1.wav,8,9
14386-9-0-17-ps-2.wav,8,9
14386-9-0-2-ts-0.81.wav,8,9
14386-9-0-20-ts-0.93.wav,8,9
14386-9-0-20-ps--2.wav,8,9
14386-9-0-6-ts-1.07.wav,8,9
14386-9-0-6-ps-2.wav,8,9
14387-9-0-12-ps-1.wav,2,9
14387-9-0-16-ts-1.07.wav,2,9
14387-9-0-16-ps-2.wav,2,9
14387-9-0-19-ps-1.wav,2,9
14387-9-0-7-ts-1.23.wav,2,9
143970-5-0-0-ts-1.23.wav,2,5
143970-5-0-0-ps-2.wav,2,5
143970-5-0-1-ts-1.23.wav,2,5
143970-5-0-1-ps--2.wav,2,5
144007-5-0-0-ps--1.wav,4,5
144007-5-0-11-ts-0.93.wav,4,5
144007-5-0-12-ps-1.wav,4,5
144007-5-0-13-ts-1.23.wav,4,5
144007-5-0-13-ps--2.wav,4,5
144007-5-0-15-ps-2.wav,4,5
144007-5-0-18-ts-1.23.wav,4,5
144007-5-0-18-ps-2.wav,4,5
144007-5-0-19-ts-1.23.wav,4,5
144007-5-0-2-ps--2.wav,4,5
144007-5-0-3-ps-2.wav,4,5
144007-5-0-4-ps--2.wav,4,5
144007-5-0-6-ts-1.07.wav,4,5
144007-5-0-7-ts-1.07.wav,4,5
144007-5-0-7-ps--2.wav,4,5
144007-5-0-9-ts-0.93.wav,4,5
144007-5-0-9-ps--1.wav,4,5
144007-5-1-0-ts-1.23.wav,4,5
144007-5-1-0-ps--1.wav,4,5
144007-5-1-10-ts-1.07.wav,4,5
144007-5-1-10-ps--1.wav,4,5
144007-5-1-11-ps-2.wav,4,5
144007-5-1-2-ts-0.81.wav,4,5
144007-5-1-2-ps--2.wav,4,5
144007-5-1-3-ps-1.wav,4,5
144007-5-1-4-ts-1.23.wav,4,5
144007-5-1-4-ps-1.wav,4,5
144007-5-1-5-ps--2.wav,4,5
144007-5-1-6-ts-1.23.wav,4,5
144007-5-1-6-ps--2.wav,4,5
144007-5-1-8-ts-1.07.wav,4,5
144007-5-1-8-ps--1.wav,4,5
144007-5-1-9-ts-0.81.wav,4,5
144028-3-1-0-ts-0.81.wav,8,3
144028-3-1-0-ps--1.wav,8,3
144028-3-1-1-ts-1.23.wav,8,3
144028-3-1-1-ps-2.wav,8,3
144068-5-0-0-ts-1.07.wav,3,5
144068-5-0-0-ps--1.wav,3,5
144068-5-0-10-ps--2.wav,3,5
144068-5-0-12-ts-0.93.wav,3,5
144068-5-0-12-ps--1.wav,3,5
144068-5-0-13-ps-1.wav,3,5
144068-5-0-14-ts-1.23.wav,3,5
144068-5-0-14-ps-2.wav,3,5
144068-5-0-16-ps--1.wav,3,5
144068-5-0-2-ts-1.23.wav,3,5
144068-5-0-4-ps--2.wav,3,5
144068-5-0-6-ps--1.wav,3,5
144068-5-0-8-ps-1.wav,3,5
144068-5-0-9-ts-0.93.wav,3,5
144068-5-2-0-ts-0.93.wav,3,5
144068-5-2-0-ps--2.wav,3,5
144068-5-3-0-ps-2.wav,3,5
144068-5-4-0-ts-1.23.wav,3,5
144068-5-4-1-ts-1.07.wav,3,5
144068-5-4-1-ps-2.wav,3,5
144068-5-4-2-ts-0.93.wav,3,5
144068-5-4-2-ps--1.wav,3,5
144068-5-4-5-ps--1.wav,3,5
144068-5-4-8-ps--1.wav,3,5
144068-5-5-0-ts-0.93.wav,3,5
144068-5-5-1-ts-1.07.wav,3,5
144068-5-5-2-ts-1.07.wav,3,5
144068-5-5-2-ps-2.wav,3,5
144351-4-0-0-ps-1.wav,4,4
144351-4-0-1-ts-0.81.wav,4,4
144351-4-0-1-ps--1.wav,4,4
144351-4-1-1-ts-0.81.wav,4,4
144351-4-1-1-ps-2.wav,4,4
144351-4-2-0-ps--1.wav,4,4
144351-4-2-2-ts-1.23.wav,4,4
144351-4-2-2-ps--2.wav,4,4
144351-4-2-4-ts-0.93.wav,4,4
144351-4-2-6-ts-0.81.wav,4,4
144351-4-2-6-ps-2.wav,4,4
144351-4-3-1-ts-1.07.wav,4,4
144351-4-3-1-ps--2.wav,4,4
144351-4-3-11-ps-2.wav,4,4
144351-4-3-12-ps-2.wav,4,4
144351-4-3-14-ts-1.23.wav,4,4
144351-4-3-14-ps--1.wav,4,4
144351-4-3-15-ts-0.81.wav,4,4
144351-4-3-15-ps-2.wav,4,4
144351-4-3-2-ts-0.93.wav,4,4
144351-4-3-4-ts-0.81.wav,4,4
144351-4-3-4-ps--2.wav,4,4
144351-4-3-7-ps--1.wav,4,4
14468-3-0-2-ts-1.23.wav,10,3
14468-3-0-2-ps--1.wav,10,3
14468-3-1-0-ps--2.wav,10,3
14470-2-0-10-ts-0.93.wav,10,2
14470-2-0-10-ps--2.wav,10,2
14470-2-0-4-ts-1.07.wav,10,2
14470-2-0-4-ps--1.wav,10,2
14470-2-0-56-ps--1.wav,10,2
14470-2-0-65-ts-0.93.wav,10,2
14470-2-0-65-ps--2.wav,10,2
14470-2-0-70-ts-0.93.wav,10,2
14470-2-0-72-ts-1.23.wav,10,2
14470-2-0-72-ps--1.wav,10,2
145206-6-0-0-ts-0.81.wav,8,6
145206-6-2-0-ts-1.07.wav,8,6
145206-6-4-0-ps--1.wav,8,6
145206-6-5-0-ps-1.wav,8,6
14527-9-0-0-ts-1.23.wav,9,9
14527-9-0-0-ps--2.wav,9,9
14527-9-0-2-ts-0.81.wav,9,9
14527-9-0-2-ps--2.wav,9,9
14527-9-0-3-ts-0.93.wav,9,9
14527-9-0-3-ps--2.wav,9,9
14527-9-0-4-ts-1.07.wav,9,9
14527-9-0-5-ts-1.23.wav,9,9
14527-9-0-6-ps-1.wav,9,9
14527-9-0-7-ts-0.81.wav,9,9
14527-9-0-7-ps-2.wav,9,9
145390-9-0-15-ts-0.81.wav,9,9
145390-9-0-22-ts-0.81.wav,9,9
145390-9-0-22-ps-1.wav,9,9
145390-9-0-26-ps-1.wav,9,9
145390-9-0-3-ts-1.07.wav,9,9
145390-9-0-34-ps--1.wav,9,9
145577-1-0-0-ps-1.wav,2,1
145608-6-2-0-ps--1.wav,2,6
145608-6-3-0-ps-1.wav,2,6
145609-6-0-0-ts-0.81.wav,5,6
145609-6-0-0-ps-1.wav,5,6
145609-6-1-0-ts-0.81.wav,5,6
145611-6-0-0-ts-0.93.wav,5,6
145611-6-0-0-ps-1.wav,5,6
145611-6-2-0-ts-1.23.wav,5,6
145611-6-2-0-ps-1.wav,5,6
145611-6-3-0-ts-0.81.wav,5,6
145611-6-4-0-ts-0.93.wav,5,6
145611-6-4-0-ps--1.wav,5,6
145612-6-0-0-ts-1.23.wav,8,6
145612-6-0-0-ps--2.wav,8,6
145612-6-1-0-ts-1.23.wav,8,6
145612-6-1-0-ps--2.wav,8,6
145612-6-2-0-ts-0.93.wav,8,6
145612-6-2-0-ps-1.wav,8,6
145612-6-3-0-ps--2.wav,8,6
145683-6-1-0-ts-1.07.wav,9,6
145683-6-1-0-ps-1.wav,9,6
145683-6-3-0-ts-0.93.wav,9,6
145683-6-3-0-ps-2.wav,9,6
145683-6-4-0-ts-1.07.wav,9,6
145683-6-4-0-ps-2.wav,9,6
145683-6-5-0-ps-1.wav,9,6
146186-5-0-0-ps--1.wav,1,5
146186-5-0-10-ts-0.93.wav,1,5
146186-5-0-10-ps--1.wav,1,5
146186-5-0-11-ts-0.93.wav,1,5
146186-5-0-11-ps-2.wav,1,5
146186-5-0-12-ts-0.81.wav,1,5
146186-5-0-13-ts-1.07.wav,1,5
146186-5-0-13-ps-1.wav,1,5
146186-5-0-2-ps-1.wav,1,5
146186-5-0-3-ts-0.93.wav,1,5
146186-5-0-3-ps-2.wav,1,5
146186-5-0-4-ts-1.07.wav,1,5
146186-5-0-4-ps--1.wav,1,5
146186-5-0-6-ps-2.wav,1,5
146186-5-0-7-ps-2.wav,1,5
146186-5-0-9-ts-1.07.wav,1,5
146244-4-0-0-ts-1.07.wav,10,4
146249-4-0-0-ts-0.93.wav,9,4
146690-0-0-115-ts-0.81.wav,2,0
146690-0-0-116-ts-1.07.wav,2,0
146690-0-0-116-ps--2.wav,2,0
146690-0-0-125-ps--1.wav,2,0
146690-0-0-137-ts-1.07.wav,2,0
146690-0-0-137-ps-1.wav,2,0
146690-0-0-154-ts-1.07.wav,2,0
146690-0-0-155-ts-1.07.wav,2,0
146690-0-0-155-ps--1.wav,2,0
146690-0-0-165-ps--2.wav,2,0
146690-0-0-25-ts-0.81.wav,2,0
146690-0-0-25-ps--1.wav,2,0
146690-0-0-35-ts-1.23.wav,2,0
146690-0-0-35-ps--1.wav,2,0
146690-0-0-38-ts-0.93.wav,2,0
146690-0-0-43-ts-0.93.wav,2,0
146690-0-0-43-ps-2.wav,2,0
146690-0-0-80-ts-1.07.wav,2,0
146690-0-0-80-ps--1.wav,2,0
146690-0-0-86-ts-1.23.wav,2,0
146690-0-0-86-ps-1.wav,2,0
146690-0-0-87-ts-0.93.wav,2,0
146690-0-0-93-ts-0.81.wav,2,0
146690-0-0-93-ps--1.wav,2,0
146709-0-0-1-ts-1.23.wav,4,0
146709-0-0-11-ts-1.23.wav,4,0
146709-0-0-11-ps-2.wav,4,0
146709-0-0-17-ts-1.07.wav,4,0
146709-0-0-18-ps-1.wav,4,0
146709-0-0-19-ts-1.23.wav,4,0
146709-0-0-19-ps-1.wav,4,0
146709-0-0-25-ps--2.wav,4,0
146709-0-0-26-ts-0.93.wav,4,0
146709-0-0-33-ps-2.wav,4,0
146709-0-0-34-ps-2.wav,4,0
146709-0-0-44-ts-0.81.wav,4,0
146709-0-0-44-ps--2.wav,4,0
146709-0-0-48-ts-0.81.wav,4,0
146709-0-0-53-ts-1.07.wav,4,0
146709-0-0-53-ps--1.wav,4,0
146709-0-0-59-ts-1.07.wav,4,0
146709-0-0-63-ts-1.23.wav,4,0
146709-0-0-63-ps-1.wav,4,0
146709-0-0-65-ts-1.23.wav,4,0
146709-0-0-65-ps-1.wav,4,0
146709-0-0-68-ps--1.wav,4,0
146709-0-0-7-ps-2.wav,4,0
146714-0-0-0-ps-1.wav,3,0
146714-0-0-12-ps--2.wav,3,0
146714-0-0-13-ts-0.81.wav,3,0
146714-0-0-13-ps--2.wav,3,0
146714-0-0-17-ts-1.23.wav,3,0
146714-0-0-17-ps-1.wav,3,0
146714-0-0-18-ts-0.81.wav,3,0
146714-0-0-2-ps--1.wav,3,0
146714-0-0-22-ts-0.93.wav,3,0
146714-0-0-33-ps-1.wav,3,0
146714-0-0-35-ts-0.81.wav,3,0
146714-0-0-35-ps--2.wav,3,0
146714-0-0-36-ts-1.07.wav,3,0
146714-0-0-36-ps--2.wav,3,0
146714-0-0-41-ts-0.93.wav,3,0
146714-0-0-41-ps-2.wav,3,0
146714-0-0-49-ts-0.81.wav,3,0
146714-0-0-49-ps--2.wav,3,0
146714-0-0-53-ts-0.81.wav,3,0
146714-0-0-53-ps--2.wav,3,0
146714-0-0-55-ts-0.81.wav,3,0
146714-0-0-6-ts-0.93.wav,3,0
146714-0-0-6-ps-1.wav,3,0
146845-0-0-0-ts-1.23.wav,7,0
146845-0-0-0-ps--1.wav,7,0
146845-0-0-1-ts-0.81.wav,7,0
146845-0-0-1-ps--2.wav,7,0
146845-0-0-10-ts-0.93.wav,7,0
146845-0-0-11-ps-2.wav,7,0
146845-0-0-12-ts-1.23.wav,7,0
146845-0-0-13-ts-0.93.wav,7,0
146845-0-0-14-ps-2.wav,7,0
146845-0-0-15-ts-1.23.wav,7,0
146845-0-0-15-ps-2.wav,7,0
146845-0-0-20-ts-1.23.wav,7,0
146845-0-0-20-ps--1.wav,7,0
146845-0-0-22-ts-0.93.wav,7,0
146845-0-0-22-ps--2.wav,7,0
146845-0-0-24-ts-1.23.wav,7,0
146845-0-0-24-ps-1.wav,7,0
146845-0-0-26-ts-1.07.wav,7,0
146845-0-0-26-ps--1.wav,7,0
146845-0-0-30-ts-0.93.wav,7,0
146845-0-0-30-ps--2.wav,7,0
146845-0-0-31-ts-0.93.wav,7,0
146845-0-0-31-ps-1.wav,7,0
146845-0-0-32-ts-1.07.wav,7,0
146845-0-0-32-ps-1.wav,7,0
146845-0-0-35-ts-1.23.wav,7,0
146845-0-0-35-ps--2.wav,7,0
146845-0-0-5-ts-0.81.wav,7,0
146845-0-0-5-ps-2.wav,7,0
146845-0-0-7-ts-0.93.wav,7,0
146845-0-0-7-ps--1.wav,7,0
147019-4-0-0-ps-2.wav,8,4
147491-9-0-5-ts-0.93.wav,10,9
147491-9-0-5-ps-2.wav,10,9
147491-9-2-32-ts-1.07.wav,10,9
147491-9-2-32-ps--1.wav,10,9
147672-3-0-0-ts-0.93.wav,2,3
147672-3-0-0-ps--2.wav,2,3
14772-7-1-0-ts-1.23.wav,7,7
14772-7-1-0-ps--1.wav,7,7
14772-7-3-0-ts-1.07.wav,7,7
14772-7-3-0-ps--2.wav,7,7
14772-7-5-0-ts-1.07.wav,7,7
14772-7-6-0-ts-1.23.wav,7,7
14772-7-6-0-ps--2.wav,7,7
14772-7-7-0-ts-1.07.wav,7,7
14772-7-7-0-ps-2.wav,7,7
147764-4-1-0-ps--2.wav,1,4
147764-4-4-0-ts-1.23.wav,1,4
147764-4-4-0-ps-1.wav,1,4
147764-4-4-2-ts-0.93.wav,1,4
147764-4-4-2-ps--2.wav,1,4
147764-4-6-0-ts-0.93.wav,1,4
147764-4-8-0-ps-2.wav,1,4
14780-9-0-0-ts-1.07.wav,2,9
14780-9-0-0-ps-2.wav,2,9
14780-9-0-1-ts-1.23.wav,2,9
14780-9-0-1-ps-1.wav,2,9
14780-9-0-2-ts-0.93.wav,2,9
147926-0-0-12-ts-0.93.wav,2,0
147926-0-0-16-ts-1.23.wav,2,0
147926-0-0-16-ps-1.wav,2,0
147926-0-0-17-ts-1.07.wav,2,0
147926-0-0-2-ps-2.wav,2,0
147926-0-0-20-ts-0.93.wav,2,0
147926-0-0-20-ps--2.wav,2,0
147926-0-0-27-ts-0.81.wav,2,0
147926-0-0-27-ps-1.wav,2,0
147926-0-0-28-ts-0.81.wav,2,0
147926-0-0-28-ps--2.wav,2,0
147926-0-0-34-ts-0.81.wav,2,0
147926-0-0-34-ps-2.wav,2,0
147926-0-0-35-ps--1.wav,2,0
147926-0-0-36-ps-1.wav,2,0
147926-0-0-4-ts-1.07.wav,2,0
147926-0-0-4-ps-1.wav,2,0
147926-0-0-41-ts-0.93.wav,2,0
147926-0-0-41-ps--2.wav,2,0
147926-0-0-42-ts-1.23.wav,2,0
147926-0-0-42-ps--1.wav,2,0
147926-0-0-5-ts-1.07.wav,2,0
147926-0-0-5-ps--2.wav,2,0
147926-0-0-52-ps-2.wav,2,0
148463-7-2-0-ps-1.wav,4,7
148463-7-2-1-ps-2.wav,4,7
148463-7-2-2-ts-0.93.wav,4,7
148463-7-3-0-ts-0.81.wav,4,7
148463-7-3-1-ps-2.wav,4,7
148463-7-3-10-ps--1.wav,4,7
148463-7-3-2-ps--1.wav,4,7
148463-7-3-3-ts-0.93.wav,4,7
148463-7-3-3-ps-2.wav,4,7
148463-7-3-5-ts-0.93.wav,4,7
148463-7-3-5-ps-2.wav,4,7
148463-7-3-6-ts-1.23.wav,4,7
148463-7-3-6-ps-2.wav,4,7
148463-7-3-7-ps--2.wav,4,7
148463-7-3-8-ts-0.81.wav,4,7
148463-7-3-8-ps-2.wav,4,7
148463-7-3-9-ps-1.wav,4,7
148632-8-0-1-ps--2.wav,8,8
148632-8-0-10-ts-0.81.wav,8,8
148632-8-0-10-ps--2.wav,8,8
148632-8-0-11-ts-0.93.wav,8,8
148632-8-0-12-ps-2.wav,8,8
148632-8-0-13-ts-1.07.wav,8,8
148632-8-0-14-ps-2.wav,8,8
148632-8-0-15-ts-0.93.wav,8,8
148632-8-0-16-ts-0.81.wav,8,8
148632-8-0-16-ps-2.wav,8,8
148632-8-0-18-ts-0.81.wav,8,8
148632-8-0-2-ps-1.wav,8,8
148632-8-0-3-ps-2.wav,8,8
148632-8-0-4-ts-0.93.wav,8,8
148632-8-0-4-ps-1.wav,8,8
148632-8-0-5-ts-1.07.wav,8,8
148632-8-0-6-ts-1.23.wav,8,8
148632-8-0-6-ps-1.wav,8,8
148632-8-0-8-ts-0.81.wav,8,8
148632-8-0-8-ps-2.wav,8,8
148632-8-0-9-ts-1.23.wav,8,8
148632-8-0-9-ps--1.wav,8,8
148827-6-0-0-ts-0.81.wav,7,6
148827-6-0-0-ps--2.wav,7,6
148827-6-1-0-ts-0.93.wav,7,6
148827-6-1-0-ps-1.wav,7,6
148827-6-2-0-ts-1.23.wav,7,6
148827-6-2-0-ps-1.wav,7,6
148827-6-3-0-ts-0.81.wav,7,6
148827-6-3-0-ps-2.wav,7,6
148827-6-4-0-ts-0.93.wav,7,6
148828-6-0-0-ts-0.81.wav,7,6
148828-6-0-0-ps--2.wav,7,6
148828-6-1-0-ts-0.93.wav,7,6
148835-6-3-0-ps--1.wav,6,6
148835-6-4-0-ts-0.93.wav,6,6
148835-6-4-0-ps-2.wav,6,6
148837-6-2-0-ts-1.07.wav,4,6
148837-6-2-0-ps--1.wav,4,6
148838-6-1-0-ps--2.wav,3,6
148838-6-2-0-ps--2.wav,3,6
148841-6-0-0-ts-0.81.wav,5,6
148841-6-0-0-ps-1.wav,5,6
149177-6-0-0-ts-1.23.wav,2,6
149177-6-0-0-ps-2.wav,2,6
149193-5-0-2-ps--2.wav,7,5
149193-5-0-3-ps--1.wav,7,5
149193-5-0-4-ts-1.23.wav,7,5
149193-5-0-4-ps--1.wav,7,5
149254-9-0-25-ts-1.23.wav,2,9
149254-9-0-25-ps-2.wav,2,9
149254-9-0-29-ts-1.07.wav,2,9
149254-9-0-29-ps--2.wav,2,9
149254-9-0-30-ts-0.93.wav,2,9
149254-9-0-30-ps--2.wav,2,9
149254-9-0-42-ts-1.23.wav,2,9
149254-9-0-42-ps-2.wav,2,9
149254-9-0-56-ts-0.81.wav,2,9
149255-9-0-0-ps-2.wav,9,9
149255-9-0-3-ts-0.93.wav,9,9
149255-9-0-3-ps-2.wav,9,9
149255-9-0-5-ps-2.wav,9,9
149255-9-0-7-ts-1.23.wav,9,9
149255-9-0-7-ps--1.wav,9,9
149370-9-0-15-ps--1.wav,2,9
149370-9-0-21-ts-0.93.wav,2,9
149370-9-0-21-ps--1.wav,2,9
149370-9-0-32-ps-1.wav,2,9
149370-9-0-37-ts-0.93.wav,2,9
149929-9-0-0-ts-0.93.wav,9,9
149929-9-0-0-ps--1.wav,9,9
149929-9-0-5-ts-1.23.wav,9,9
149929-9-0-5-ps-2.wav,9,9
149929-9-1-1-ts-1.23.wav,9,9
149929-9-1-1-ps-1.wav,9,9
149929-9-1-4-ps--2.wav,9,9
150341-3-1-0-ps--2.wav,1,3
151005-4-0-0-ts-1.07.wav,4,4
151005-4-0-0-ps--1.wav,4,4
151005-4-0-3-ts-1.07.wav,4,4
151005-4-0-3-ps-2.wav,4,4
151005-4-2-0-ts-0.81.wav,4,4
151005-4-2-0-ps--2.wav,4,4
151005-4-2-1-ts-1.07.wav,4,4
151005-4-2-1-ps--2.wav,4,4
151005-4-3-1-ts-1.23.wav,4,4
151005-4-3-2-ps-1.wav,4,4
151065-6-0-0-ps-2.wav,7,6
151069-6-0-0-ts-1.07.wav,8,6
151071-6-0-0-ts-0.93.wav,3,6
151071-6-0-0-ps-1.wav,3,6
151149-2-0-11-ts-0.81.wav,3,2
151149-2-0-11-ps--1.wav,3,2
151149-2-0-12-ts-0.93.wav,3,2
151149-2-0-12-ps--1.wav,3,2
151149-2-0-15-ts-0.93.wav,3,2
151149-2-0-15-ps-2.wav,3,2
151149-2-0-22-ts-0.81.wav,3,2
151149-2-0-3-ts-0.81.wav,3,2
151149-2-0-3-ps-1.wav,3,2
151149-2-0-4-ts-1.07.wav,3,2
151149-2-0-54-ps-2.wav,3,2
151149-2-0-56-ts-1.07.wav,3,2
151149-2-0-56-ps-1.wav,3,2
151359-1-3-0-ts-1.23.wav,3,1
151359-1-3-0-ps-1.wav,3,1
151877-5-0-0-ts-0.93.wav,4,5
151877-5-0-0-ps--2.wav,4,5
151977-0-0-1-ts-1.07.wav,1,0
151977-0-0-10-ts-1.07.wav,1,0
151977-0-0-10-ps--1.wav,1,0
151977-0-0-11-ts-1.07.wav,1,0
151977-0-0-12-ps-1.wav,1,0
151977-0-0-13-ts-0.81.wav,1,0
151977-0-0-13-ps--2.wav,1,0
151977-0-0-2-ts-1.07.wav,1,0
151977-0-0-2-ps-2.wav,1,0
151977-0-0-3-ts-1.23.wav,1,0
151977-0-0-4-ts-0.81.wav,1,0
151977-0-0-6-ts-1.23.wav,1,0
151977-0-0-6-ps--2.wav,1,0
151977-0-0-8-ps--2.wav,1,0
152570-9-1-41-ts-1.23.wav,9,9
152570-9-1-41-ps-1.wav,9,9
152570-9-1-42-ps-1.wav,9,9
152570-9-1-61-ts-0.81.wav,9,9
152570-9-1-61-ps-1.wav,9,9
152570-9-1-63-ps-2.wav,9,9
152570-9-1-81-ts-0.93.wav,9,9
152570-9-1-81-ps--2.wav,9,9
152588-3-1-0-ts-1.23.wav,9,3
152588-3-1-0-ps-2.wav,9,3
152588-3-2-0-ts-1.07.wav,9,3
152588-3-2-0-ps-1.wav,9,3
152588-3-3-0-ts-0.81.wav,9,3
152588-3-3-0-ps-1.wav,9,3
152908-5-0-0-ps-1.wav,2,5
152908-5-0-1-ts-0.81.wav,2,5
152908-5-0-11-ts-0.93.wav,2,5
152908-5-0-11-ps--1.wav,2,5
152908-5-0-12-ps--1.wav,2,5
152908-5-0-2-ts-0.93.wav,2,5
152908-5-0-2-ps-2.wav,2,5
152908-5-0-3-ts-1.23.wav,2,5
152908-5-0-3-ps--2.wav,2,5
152908-5-0-4-ts-1.23.wav,2,5
152908-5-0-5-ts-1.07.wav,2,5
152908-5-0-5-ps-1.wav,2,5
152908-5-0-7-ts-0.93.wav,2,5
152908-5-0-7-ps--2.wav,2,5
152908-5-0-9-ts-1.23.wav,2,5
153057-1-0-0-ps-2.wav,7,1
153261-0-0-1-ps-1.wav,3,0
153261-0-0-3-ts-1.07.wav,3,0
153261-0-0-3-ps--1.wav,3,0
15356-2-0-0-ps-1.wav,3,2
15356-2-0-1-ps--2.wav,3,2
15356-2-0-3-ts-1.23.wav,3,2
15356-2-0-3-ps--1.wav,3,2
15356-2-0-4-ts-0.81.wav,3,2
15356-2-0-4-ps-1.wav,3,2
154758-5-0-0-ps-2.wav,4,5
154758-5-0-1-ts-0.81.wav,4,5
154758-5-0-1-ps-2.wav,4,5
154758-5-0-11-ts-1.07.wav,4,5
154758-5-0-11-ps-2.wav,4,5
154758-5-0-13-ts-0.93.wav,4,5
154758-5-0-13-ps-1.wav,4,5
154758-5-0-14-ps--1.wav,4,5
154758-5-0-17-ts-1.07.wav,4,5
154758-5-0-17-ps--1.wav,4,5
154758-5-0-18-ts-1.07.wav,4,5
154758-5-0-18-ps--1.wav,4,5
154758-5-0-20-ts-1.07.wav,4,5
154758-5-0-21-ps-2.wav,4,5
154758-5-0-3-ps--1.wav,4,5
154758-5-0-4-ts-0.93.wav,4,5
154758-5-0-6-ts-0.81.wav,4,5
154758-5-0-6-ps-2.wav,4,5
154758-5-0-8-ts-1.07.wav,4,5
154758-5-0-8-ps--2.wav,4,5
155044-9-0-11-ts-0.81.wav,9,9
155044-9-0-11-ps--1.wav,9,9
155044-9-0-15-ts-1.23.wav,9,9
155044-9-0-19-ps-1.wav,9,9
155044-9-0-3-ts-1.23.wav,9,9
155044-9-0-38-ts-0.93.wav,9,9
155044-9-0-38-ps-1.wav,9,9
155127-9-0-2-ts-0.93.wav,6,9
155127-9-1-2-ts-0.81.wav,6,9
155127-9-1-23-ts-1.07.wav,6,9
155127-9-1-23-ps--1.wav,6,9
155127-9-1-24-ts-0.81.wav,6,9
155127-9-1-27-ts-1.23.wav,6,9
155129-1-1-0-ts-1.07.wav,2,1
155129-1-1-0-ps-2.wav,2,1
155129-1-2-0-ts-1.23.wav,2,1
155129-1-2-0-ps-1.wav,2,1
155130-1-1-0-ts-1.07.wav,9,1
155130-1-1-0-ps-1.wav,9,1
155202-9-0-124-ts-1.23.wav,1,9
155202-9-0-124-ps--2.wav,1,9
155202-9-0-126-ps--1.wav,1,9
155202-9-0-135-ps--1.wav,1,9
155202-9-0-38-ts-1.07.wav,1,9
155202-9-0-38-ps-1.wav,1,9
155202-9-0-42-ts-0.93.wav,1,9
155212-9-0-13-ts-0.93.wav,6,9
155212-9-1-14-ps--1.wav,6,9
155212-9-1-49-ps--1.wav,6,9
155212-9-1-85-ts-1.07.wav,6,9
155217-9-0-27-ts-0.81.wav,8,9
155217-9-0-85-ts-1.07.wav,8,9
155217-9-1-24-ts-1.23.wav,8,9
155219-2-0-22-ts-1.07.wav,2,2
155219-2-0-22-ps-2.wav,2,2
155219-2-0-24-ts-0.81.wav,2,2
155219-2-0-24-ps--2.wav,2,2
155219-2-0-25-ps-1.wav,2,2
155219-2-0-26-ps--1.wav,2,2
155227-9-0-23-ts-0.93.wav,3,9
155227-9-0-24-ps-1.wav,3,9
155227-9-0-27-ts-0.93.wav,3,9
155227-9-0-27-ps-1.wav,3,9
155227-9-0-3-ts-1.07.wav,3,9
155227-9-0-3-ps--2.wav,3,9
155238-2-0-17-ts-1.23.wav,7,2
